CODCID;UF;NOMECID;DDD;CODREG;DISTANCIA;DTALTER;DESCRICAOCORREIO;SEQENTREGA;POPULACAO;CODMUNFIS;VLRFRETEMIN;VLRFRETETON;TIPOFRETE;VLRFRETEKM;VLRTAXAENT;CODMUNSIAFI;CODMUNDMS;LATITUDE;LONGITUDE;VENDAMIN;CODMUNDIEF;QTDDIASSUB;QTDSUB;TEMSUBSTITNFSE;TIPCANCNFSE;VLRLIMCANCNFSE;MOTCANCSUBNFSE;METARREDVLRISS;MAXNOTALOTENFSE;NFSETEMPLATESUBST;TIPOCNAE;NUVERSAO;LINKAGUA;LINKENERGIA;LINKIPTU;TIMPARCPREFEITURA;NOFORMATLC116;CNAEFULLNFSE;NOINSCMUNPAR;GERCODNATISSJSON;ENVITENSSEPJSON;QTDMAXENVITENSJSON;OBSJSONENOTAS;PERMCANCNFSESUBSTIT;JSONSEMALIDENMUN;VMINRETENCAOISS;ACTCANEXNT;ENVFPJSON;CODPARCNFSE;REMZEROESQUERDLC116;INFQTDVLRUNIJSON;ENVMULEMAILJSON;GERNUNFSEINFCPM;ATUNUVERSAO;ENVTAGDESCONJSON;MASCARALC116;GERCNAEMULTJSON;REGESPTRIB;ENVCODIGONBSJSON;MASCARANBS;ENVTPSERVJSON
1686;20;EPITACIOLANDIA;68;0;;21/01/2019 22:54;EPITACIOLANDIA;;;1200252;;;C;;;651;107500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1687;26;EQUADOR;84;0;;21/01/2019 22:56;EQUADOR;;;2403400;;;C;;;1667;225400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1688;15;EREBANGO;54;0;;21/01/2019 22:58;EREBANGO;;;4306973;;;C;;;8417;905600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1689;15;ERECHIM;54;0;;21/01/2019 23:00;ERECHIM;;;4307005;;;C;;;8637;903300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1690;21;ERERE;88;0;;21/01/2019 23:02;ERERE;;;2304277;;;C;;;1245;199900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1691;6;ERICO CARDOSO;77;0;;21/01/2019 23:04;ERICO CARDOSO;;;2900504;;;C;;;3309;33600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1692;13;ERMO;48;0;;21/01/2019 23:06;ERMO;;;4205191;;;C;;;914;184900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1693;15;ERNESTINA;54;0;;21/01/2019 22:51;ERNESTINA;;;4307054;;;C;;;8415;913600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1694;15;ERVAL GRANDE;54;0;;21/01/2019 22:53;ERVAL GRANDE;;;4307203;;;C;;;8641;903400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1695;15;ERVAL SECO;55;0;;21/01/2019 22:55;ERVAL SECO;;;4307302;;;C;;;8643;897100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1696;13;ERVAL VELHO;49;0;;21/01/2019 22:57;ERVAL VELHO;;;4205209;;;C;;;8101;832300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1697;2;ERVALIA;32;0;;21/01/2019 22:59;ERVALIA;;;3124005;;;C;;;4479;486400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1698;10;ESCADA;81;0;;21/01/2019 23:02;ESCADA;;;2605202;;;C;;;2403;300500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;15;ESMERALDA;54;0;;21/01/2019 23:04;ESMERALDA;;;4307401;;;C;;;8645;921000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1700;2;ESMERALDAS;31;0;;21/01/2019 23:06;ESMERALDAS;;;3124104;;;C;;;4481;561100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701;2;ESPERA FELIZ;32;0;;21/01/2019 23:08;ESPERA FELIZ;;;3124203;;;C;;;4483;482900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1702;17;ESPERANCA;83;0;;21/01/2019 22:53;ESPERANCA;;;2506004;;;C;;;2021;259000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1703;15;ESPERANCA DO SUL;55;0;;21/01/2019 22:55;ESPERANCA DO SUL;;;4307450;;;C;;;980;214500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1704;8;ESPERANCA NOVA;44;0;;21/01/2019 22:57;ESPERANCA NOVA;;;4107520;;;C;;;850;200400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1705;14;ESPERANTINA;63;0;;21/01/2019 22:59;ESPERANTINA;;;1707405;;;C;;;181;61900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1706;23;ESPERANTINA;86;0;;21/01/2019 23:01;ESPERANTINA;;;2203701;;;C;;;1073;140800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1707;31;ESPERANTINOPOLIS;99;0;;21/01/2019 23:03;ESPERANTINOPOLIS;;;2104008;;;C;;;777;131700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1708;8;ESPIGAO ALTO DO IGUACU;46;0;;21/01/2019 23:05;ESPIGAO ALTO DO IGUACU;;;4107546;;;C;;;852;200500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1709;11;ESPIGAO D'OESTE;69;0;;21/01/2019 23:07;ESPIGAO D'OESTE;;;1100098;;;C;;;25;75500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1710;2;ESPINOSA;38;0;;21/01/2019 22:52;ESPINOSA;;;3124302;;;C;;;4485;414400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1711;26;ESPIRITO SANTO;84;0;;21/01/2019 22:54;ESPIRITO SANTO;;;2403509;;;C;;;1669;219600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1712;2;ESPIRITO SANTO DO DOURADO;35;0;;21/01/2019 22:56;ESPIRITO SANTO DO DOURADO;;;3124401;;;C;;;4487;520000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1713;1;ESPIRITO SANTO DO PINHAL;19;0;;21/01/2019 22:58;ESPIRITO SANTO DO PINHAL;;;3515186;;;C;;;6865;666900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1714;1;ESPIRITO SANTO DO TURVO;14;0;;21/01/2019 23:01;ESPIRITO SANTO DO TURVO;;;3515194;;;C;;;7253;143200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1715;6;ESPLANADA;75;0;;21/01/2019 23:03;ESPLANADA;;;2910602;;;C;;;3511;384800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1716;15;ESPUMOSO;54;0;;21/01/2019 23:05;ESPUMOSO;;;4307500;;;C;;;8647;918900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1717;15;ESTACAO;54;0;;21/01/2019 23:07;ESTACAO;;;4307559;;;C;;;7301;46900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1718;22;ESTANCIA;79;0;;21/01/2019 22:52;ESTANCIA;;;2802106;;;C;;;3141;331500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1719;15;ESTANCIA VELHA;51;0;;21/01/2019 22:54;ESTANCIA VELHA;;;4307609;;;C;;;8649;849800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1720;15;ESTEIO;51;0;;21/01/2019 22:56;ESTEIO;;;4307708;;;C;;;8651;849900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1721;2;ESTIVA;35;0;;21/01/2019 22:58;ESTIVA;;;3124500;;;C;;;4489;520100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1722;1;ESTIVA GERBI;19;0;;21/01/2019 23:00;ESTIVA GERBI;;;3557303;;;C;;;2959;140500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1723;31;ESTREITO;99;0;;21/01/2019 23:02;ESTREITO;;;2104057;;;C;;;963;137600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1724;15;ESTRELA;51;0;;21/01/2019 23:04;ESTRELA;;;4307807;;;C;;;8653;857500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1725;2;ESTRELA DALVA;32;0;;21/01/2019 23:06;ESTRELA DALVA;;;3124609;;;C;;;4491;495900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1726;19;ESTRELA DE ALAGOAS;82;0;;21/01/2019 22:51;ESTRELA DE ALAGOAS;;;2702553;;;C;;;2643;115500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1727;2;ESTRELA DO INDAIA;37;0;;21/01/2019 22:53;ESTRELA DO INDAIA;;;3124708;;;C;;;4493;501700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1728;1;ESTRELA DO NORTE;18;0;;21/01/2019 22:55;ESTRELA DO NORTE;;;3515301;;;C;;;6407;689000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1729;4;ESTRELA DO NORTE;62;0;;21/01/2019 22:57;ESTRELA DO NORTE;;;5207501;;;C;;;9351;11900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1730;2;ESTRELA DO SUL;34;0;;21/01/2019 22:59;ESTRELA DO SUL;;;3124807;;;C;;;4495;445900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1731;1;ESTRELA D'OESTE;17;0;;21/01/2019 23:02;ESTRELA D'OESTE;;;3515202;;;C;;;6405;621500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1732;15;ESTRELA VELHA;51;0;;21/01/2019 23:04;ESTRELA VELHA;;;4307815;;;C;;;982;182100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1733;6;EUCLIDES DA CUNHA;75;0;;21/01/2019 23:06;EUCLIDES DA CUNHA;;;2910701;;;C;;;3513;364400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1734;1;EUCLIDES DA CUNHA PAULISTA;18;0;;21/01/2019 23:08;EUCLIDES DA CUNHA PAULISTA;;;3515350;;;C;;;7255;53600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1735;15;EUGENIO DE CASTRO;55;0;;21/01/2019 22:53;EUGENIO DE CASTRO;;;4307831;;;C;;;8413;886800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1736;2;EUGENOPOLIS;32;0;;21/01/2019 22:55;EUGENOPOLIS;;;3124906;;;C;;;4497;489500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1737;6;EUNAPOLIS;73;0;;21/01/2019 22:57;EUNAPOLIS;;;2910727;;;C;;;3117;410000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1738;21;EUSEBIO;85;0;;21/01/2019 22:59;EUSEBIO;;;2304285;;;C;;;1247;181100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1739;2;EWBANK DA CAMARA;32;0;;21/01/2019 23:01;EWBANK DA CAMARA;;;3125002;;;C;;;4499;555800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1740;2;EXTREMA;35;0;;21/01/2019 23:03;EXTREMA;;;3125101;;;C;;;4501;528900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1741;26;EXTREMOZ;84;0;;21/01/2019 23:05;EXTREMOZ;;;2403608;;;C;;;1671;236600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1742;10;EXU;87;0;;21/01/2019 23:07;EXU;;;2605301;;;C;;;2405;267200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1743;17;FAGUNDES;83;0;;21/01/2019 22:52;FAGUNDES;;;2506103;;;C;;;2023;259100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1744;15;FAGUNDES VARELA;54;0;;21/01/2019 22:54;FAGUNDES VARELA;;;4307864;;;C;;;8411;879500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1745;4;FAINA;62;0;;21/01/2019 22:56;FAINA;;;5207535;;;C;;;9797;17600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746;2;FAMA;35;0;;21/01/2019 22:58;FAMA;;;3125200;;;C;;;4503;506700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1747;2;FARIA LEMOS;32;0;;21/01/2019 23:01;FARIA LEMOS;;;3125309;;;C;;;4505;489600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;21;FARIAS BRITO;88;0;;21/01/2019 23:03;FARIAS BRITO;;;2304301;;;C;;;1387;208400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1749;9;FARO;93;0;;21/01/2019 23:05;FARO;;;1503002;;;C;;;459;90200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1750;8;FAROL;44;0;;21/01/2019 23:07;FAROL;;;4107553;;;C;;;5511;84600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1751;15;FARROUPILHA;54;0;;21/01/2019 22:52;FARROUPILHA;;;4307906;;;C;;;8655;879000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1752;1;FARTURA;14;0;;21/01/2019 22:54;FARTURA;;;3515400;;;C;;;6409;696200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1753;23;FARTURA DO PIAUI;89;0;;21/01/2019 22:56;FARTURA DO PIAUI;;;2203750;;;C;;;2257;113100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1754;14;FATIMA;63;0;;21/01/2019 22:58;FATIMA;;;1707553;;;C;;;9683;6300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1755;6;FATIMA;75;0;;21/01/2019 23:00;FATIMA;;;2910750;;;C;;;3089;383200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1756;12;FATIMA DO SUL;67;0;;21/01/2019 23:25;FATIMA DO SUL;;;5003801;;;C;;;9075;50300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1757;8;FAXINAL;43;0;;21/01/2019 23:28;FAXINAL;;;4107603;;;C;;;7549;795800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1758;15;FAXINAL DO SOTURNO;55;0;;21/01/2019 23:30;FAXINAL DO SOTURNO;;;4308003;;;C;;;8657;860400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1759;13;FAXINAL DOS GUEDES;49;0;;21/01/2019 23:14;FAXINAL DOS GUEDES;;;4205308;;;C;;;8103;839000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1760;15;FAXINALZINHO;54;0;;21/01/2019 23:16;FAXINALZINHO;;;4308052;;;C;;;8409;905700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1761;4;FAZENDA NOVA;62;0;;21/01/2019 23:18;FAZENDA NOVA;;;5207600;;;C;;;9353;24900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1762;8;FAZENDA RIO GRANDE;41;0;;21/01/2019 23:21;FAZENDA RIO GRANDE;;;4107652;;;C;;;9983;53500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1763;15;FAZENDA VILANOVA;51;0;;21/01/2019 23:23;FAZENDA VILANOVA;;;4308078;;;C;;;984;205400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1764;20;FEIJO;68;0;;21/01/2019 23:25;FEIJO;;;1200302;;;C;;;113;77700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1765;6;FEIRA DA MATA;77;0;;21/01/2019 23:27;FEIRA DA MATA;;;2910776;;;C;;;3275;38800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1766;6;FEIRA DE SANTANA;75;0;;21/01/2019 23:29;FEIRA DE SANTANA;;;2910800;;;C;;;3515;368300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1767;19;FEIRA GRANDE;82;0;;21/01/2019 23:31;FEIRA GRANDE;;;2702603;;;C;;;2751;313500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1768;10;FEIRA NOVA;81;0;;21/01/2019 23:16;FEIRA NOVA;;;2605400;;;C;;;2407;281800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1769;22;FEIRA NOVA;79;0;;21/01/2019 23:18;FEIRA NOVA;;;2802205;;;C;;;3143;324600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1770;31;FEIRA NOVA DO MARANHAO;99;0;;21/01/2019 23:20;FEIRA NOVA DO MARANHAO;;;2104073;;;C;;;156;159200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1771;2;FELICIO DOS SANTOS;38;0;;21/01/2019 23:22;FELICIO DOS SANTOS;;;3125408;;;C;;;4507;434600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1772;26;FELIPE GUERRA;84;0;;21/01/2019 23:24;FELIPE GUERRA;;;2403707;;;C;;;1673;219100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1773;2;FELISBURGO;33;0;;21/01/2019 23:26;FELISBURGO;;;3125606;;;C;;;4511;431600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1774;2;FELIXLANDIA;38;0;;21/01/2019 23:29;FELIXLANDIA;;;3125705;;;C;;;4513;450800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1775;15;FELIZ;51;0;;21/01/2019 23:31;FELIZ;;;4308102;;;C;;;8659;853500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1776;19;FELIZ DESERTO;82;0;;21/01/2019 23:15;FELIZ DESERTO;;;2702702;;;C;;;2753;314800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1777;5;FELIZ NATAL;66;0;;21/01/2019 23:17;FELIZ NATAL;;;5103700;;;C;;;1036;191500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1778;8;FENIX;44;0;;21/01/2019 23:19;FENIX;;;4107702;;;C;;;7551;750100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1779;8;FERNANDES PINHEIRO;42;0;;21/01/2019 23:22;FERNANDES PINHEIRO;;;4107736;;;C;;;854;178600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1780;2;FERNANDES TOURINHO;33;0;;21/01/2019 23:24;FERNANDES TOURINHO;;;3125804;;;C;;;4515;469900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1781;31;FERNANDO FALCAO;99;0;;21/01/2019 23:26;FERNANDO FALCAO;;;2104081;;;C;;;158;159300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1782;26;FERNANDO PEDROZA;84;0;;21/01/2019 23:28;FERNANDO PEDROZA;;;2403756;;;C;;;416;180500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1783;1;FERNANDO PRESTES;16;0;;21/01/2019 23:30;FERNANDO PRESTES;;;3515608;;;C;;;6413;640300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1784;1;FERNANDOPOLIS;17;0;;21/01/2019 23:15;FERNANDOPOLIS;;;3515509;;;C;;;6411;621600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1785;1;FERNAO;14;0;;21/01/2019 23:17;FERNAO;;;3515657;;;C;;;796;187900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1786;1;FERRAZ DE VASCONCELOS;11;0;;21/01/2019 23:19;FERRAZ DE VASCONCELOS;;;3515707;;;C;;;6415;712000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1787;28;FERREIRA GOMES;96;0;;21/01/2019 23:21;FERREIRA GOMES;;;1600238;;;C;;;611;8800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1788;10;FERREIROS;81;0;;21/01/2019 23:23;FERREIROS;;;2605509;;;C;;;2409;296800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1789;2;FERROS;31;0;;21/01/2019 23:25;FERROS;;;3125903;;;C;;;4517;535900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1790;2;FERVEDOURO;32;0;;21/01/2019 23:27;FERVEDOURO;;;3125952;;;C;;;2683;70900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1791;8;FIGUEIRA;43;0;;21/01/2019 23:29;FIGUEIRA;;;4107751;;;C;;;8457;742000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1792;12;FIGUEIRÃO;67;0;;21/01/2019 23:13;FIGUEIRÃO;;;5003900;;;C;;;1178;44101;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1793;14;FIGUEIROPOLIS;63;0;;21/01/2019 23:16;FIGUEIROPOLIS;;;1707652;;;C;;;9667;6400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1794;5;FIGUEIROPOLIS D'OESTE;65;0;;21/01/2019 23:18;FIGUEIROPOLIS D'OESTE;;;5103809;;;C;;;9881;53800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1795;14;FILADELFIA;63;0;;21/01/2019 23:20;FILADELFIA;;;1707702;;;C;;;9355;700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1796;6;FILADELFIA;74;0;;21/01/2019 23:22;FILADELFIA;;;2910859;;;C;;;3091;357700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1797;6;FIRMINO ALVES;73;0;;21/01/2019 23:25;FIRMINO ALVES;;;2910909;;;C;;;3517;399700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1798;4;FIRMINOPOLIS;64;0;;21/01/2019 23:27;FIRMINOPOLIS;;;5207808;;;C;;;9357;25000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1799;19;FLEXEIRAS;82;0;;21/01/2019 23:29;FLEXEIRAS;;;2702801;;;C;;;2755;316200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1800;8;FLOR DA SERRA DO SUL;46;0;;21/01/2019 23:31;FLOR DA SERRA DO SUL;;;4107850;;;C;;;5475;215900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1801;13;FLOR DO SERTAO;49;0;;21/01/2019 23:16;FLOR DO SERTAO;;;4205357;;;C;;;916;185000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1802;1;FLORA RICA;18;0;;21/01/2019 23:18;FLORA RICA;;;3515806;;;C;;;6417;674200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1803;8;FLORAI;44;0;;21/01/2019 23:20;FLORAI;;;4107801;;;C;;;7553;787700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1804;26;FLORANIA;84;0;;21/01/2019 23:22;FLORANIA;;;2403806;;;C;;;1675;225500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1805;1;FLOREAL;17;0;;21/01/2019 23:24;FLOREAL;;;3515905;;;C;;;6419;628100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
